Year,Month,Date,Flight_Number,Actual_DepTime,Scheduled_DepTime,Actual_ArrTime,Scheduled_ArrTime,AirTime,ArrivalDelay,DepDelay,Origin,Destination,Distance,Delay
2018,7,24,1997,1204,1145,1659,1650,164,9,19,LAX,HOU,1390,NO
2018,7,24,2537,2003,1935,54,35,160,19,28,LAX,HOU,1390,YES
2018,7,24,1554,1650,1640,1809,1745,47,24,10,LAX,LAS,236,YES
2018,7,24,1729,916,855,1009,1000,44,9,21,LAX,LAS,236,NO
2018,7,24,1860,1905,1845,1956,1950,40,6,20,LAX,LAS,236,NO
2018,7,24,5225,1344,1335,1451,1440,45,11,9,LAX,LAS,236,NO
2018,7,24,1280,1324,1310,1835,1825,172,10,14,LAX,MCI,1363,NO
2018,7,25,2818,1423,1400,1544,1515,71,29,23,LAX,OAK,337,YES
2018,7,25,2765,1507,1500,1625,1615,70,10,7,LAX,OAK,337,NO
2018,7,25,3199,1500,1430,1616,1545,67,31,30,LAX,OAK,337,YES
2018,7,25,3172,1639,1630,1800,1745,66,15,9,LAX,OAK,337,YES
2018,7,25,3368,1740,1725,1957,1940,56,17,15,LAX,PHX,370,YES
2018,7,25,3378,607,600,818,815,55,3,7,LAX,PHX,370,NO
2018,7,25,3423,1851,1830,2102,2045,58,17,21,LAX,PHX,370,YES
2018,7,25,3572,1448,1440,1700,1655,56,5,8,LAX,PHX,370,NO
2018,7,25,906,1014,1005,1226,1220,55,6,9,LAX,PHX,370,NO
2018,7,25,342,1402,1335,1615,1550,57,25,27,LAX,PHX,370,YES
2018,7,25,4855,650,635,914,850,65,24,15,LAX,PHX,370,YES
2018,7,25,3481,1416,1400,1531,1520,64,11,16,LAX,RNO,390,NO
2018,7,25,2639,1051,905,1235,1025,96,130,106,LAX,SFO,337,YES
2018,7,25,5215,2221,1955,2343,2115,59,148,146,LAX,SFO,337,YES
2018,7,25,6418,1746,1620,1919,1740,78,99,86,LAX,SFO,337,YES
2018,7,25,7364,1517,1430,1645,1550,71,55,47,LAX,SFO,337,YES
2018,7,25,1112,1142,1130,1251,1235,55,16,12,LAX,SJC,308,YES
2018,7,25,2437,1248,1240,1350,1350,53,0,8,LAX,SJC,308,NO
2018,7,25,4615,1044,1000,1152,1105,59,47,44,LAX,SJC,308,YES
2018,7,25,281,1736,1700,1839,1805,54,34,36,LAX,SJC,308,YES
2018,7,25,5454,1657,1650,1938,1935,84,3,7,LAX,SLC,590,NO
2018,7,25,5230,908,900,1023,1020,62,3,8,LAX,SMF,373,NO
2018,7,25,749,2309,2125,31,2245,70,106,104,LAX,SMF,373,YES
2018,7,25,1695,2136,2035,2257,2155,71,62,61,LAX,SMF,373,YES
2018,7,25,6467,1352,1345,1609,1600,60,9,7,LAX,TUS,451,NO
2018,7,25,6612,1706,1655,1916,1910,59,6,11,LAX,TUS,451,NO
2018,7,25,208,2137,2040,2348,2300,61,48,57,LAX,TUS,451,YES
2018,7,25,1820,1831,1745,1936,1850,53,46,46,LBB,AUS,341,YES
2018,7,25,494,1020,1010,1118,1110,48,8,10,LBB,DAL,293,NO
2018,7,25,983,1408,1340,1503,1440,46,23,28,LBB,DAL,293,YES
2018,7,25,4561,1658,1640,1753,1740,46,13,18,LBB,DAL,293,NO
2018,7,25,1728,1831,1815,1933,1915,49,18,16,LBB,DAL,293,YES
2018,7,25,4997,2016,2010,2110,2110,46,0,6,LBB,DAL,293,NO
2018,7,25,309,1611,1550,1911,1900,111,11,21,LIT,BWI,912,NO
2018,7,25,808,1507,1500,1608,1605,52,3,7,LIT,DAL,296,NO
2018,7,25,355,1737,1705,1839,1810,54,29,32,LIT,DAL,296,YES
2018,7,25,484,1846,1830,1946,1925,48,21,16,MAF,AUS,294,YES
2018,7,26,59,2017,1945,2115,2045,51,30,32,MAF,DAL,319,YES
2018,7,26,3395,1156,1150,1315,1310,67,5,6,MCI,BNA,491,NO
2018,7,26,382,929,910,1059,1040,80,19,19,MCI,DAL,461,YES
2018,7,26,969,2123,2100,2246,2230,70,16,23,MCI,DAL,461,YES
2018,7,26,530,728,630,809,720,87,49,58,MCI,DEN,533,YES
2018,7,26,322,1857,1850,2119,2110,65,9,7,MCI,IND,451,NO
2018,7,26,277,1245,1210,1356,1320,174,36,35,MCI,LAS,1140,YES
2018,7,26,1041,1623,1545,1736,1705,62,31,38,MCI,MDW,405,YES
2018,7,26,1425,2110,2100,2227,2215,64,12,10,MCI,MDW,405,NO
2018,7,26,1693,1439,1430,1551,1545,60,6,9,MCI,MDW,405,NO
2018,7,26,800,928,900,1139,1100,237,39,28,MCI,OAK,1489,YES
2018,7,26,927,1134,1120,1239,1225,54,14,14,MCI,OKC,313,NO
2018,7,26,1176,1249,1230,1444,1425,222,19,19,MCI,PDX,1481,YES
2018,7,26,1341,1053,1045,1244,1240,159,4,8,MCI,PHX,1044,NO
2018,7,26,2094,1415,1405,1737,1740,131,-3,10,MCI,TPA,1048,NO
2018,7,26,2213,1042,1030,1149,1125,47,24,12,MCI,TUL,223,YES
2018,7,26,2251,1313,1300,1542,1540,142,2,13,MCO,ALB,1073,NO
2018,7,26,1817,918,830,1150,1110,140,40,48,MCO,ALB,1073,YES
2018,7,27,2558,1028,1015,1113,1115,92,-2,13,MCO,BNA,616,NO
2018,7,27,4935,1905,1845,1955,1940,94,15,20,MCO,BNA,616,YES
2018,7,27,5296,2039,2005,2243,2210,111,33,34,MCO,BWI,787,YES
2018,7,27,6098,1720,1710,1912,1920,103,-8,10,MCO,BWI,787,NO
2018,7,27,1360,1713,1700,1807,1800,39,7,13,MCO,FLL,178,NO
2018,7,27,359,1109,1040,1231,1220,126,11,29,MCO,HOU,848,NO
2018,7,27,2826,1800,1745,2033,2035,143,-2,15,MCO,MHT,1142,NO
2018,7,27,2815,2115,2105,2320,2330,113,-10,10,MCO,PHL,861,NO
2018,7,27,3028,1632,1620,1916,1920,271,-4,12,MCO,PHX,1848,NO
2018,7,27,2963,2051,2035,2251,2255,107,-4,16,MCO,PIT,834,NO
2018,7,27,3072,2156,2115,24,2355,136,29,41,MCO,PVD,1073,YES
2018,7,27,3168,2028,2000,2158,2140,77,18,28,MCO,RDU,534,YES
2018,7,27,3137,2113,2105,2151,2150,27,1,8,MCO,RSW,133,NO
2018,7,27,3354,1545,1535,1700,1710,124,-10,10,MCO,STL,880,NO
2018,7,27,5222,1908,1900,2155,2200,97,-5,8,MDW,BDL,777,NO
2018,7,27,4990,1044,1030,1159,1145,64,14,14,MDW,BNA,395,NO
2018,7,27,6439,1238,1210,1354,1325,64,29,28,MDW,BNA,395,YES
2018,7,27,1378,2102,1925,2218,2045,64,93,97,MDW,BNA,395,YES
2018,7,27,6161,845,820,1058,1040,61,18,25,MDW,BUF,468,YES
2018,7,27,1266,1359,1255,1616,1515,62,61,64,MDW,BUF,468,YES
2018,7,27,758,2121,1950,2355,2235,81,80,91,MDW,BWI,611,YES
2018,7,27,2579,1439,1410,1645,1620,50,25,29,MDW,CLE,307,YES
2018,7,27,4588,1117,1055,1313,1300,43,13,22,MDW,CMH,284,NO
2018,7,27,4857,1000,900,1204,1105,49,59,60,MDW,CMH,284,YES
2018,7,27,4969,623,615,826,815,48,11,8,MDW,CMH,284,NO
2018,7,27,1670,1803,1730,2006,1935,49,31,33,MDW,CMH,284,YES
2018,7,27,674,1431,1425,1555,1600,129,-5,6,MDW,DEN,895,NO
2018,7,27,4104,1735,1705,1907,1845,125,22,30,MDW,DEN,895,YES
2018,7,27,4203,1056,955,1300,1200,51,60,61,MDW,DTW,229,YES
2018,7,27,4489,2154,2125,2354,2325,44,29,29,MDW,DTW,229,YES
2018,7,27,4648,650,640,928,925,146,3,10,MDW,HOU,937,NO
2018,7,27,4499,900,820,1145,1105,147,40,40,MDW,HOU,937,YES
2018,7,27,7394,1514,1415,1812,1700,166,72,59,MDW,HOU,937,YES
2018,7,27,448,2134,2110,1,2350,76,11,24,MDW,IAD,577,NO
2018,7,27,476,1700,1650,1933,1930,75,3,10,MDW,IAD,577,NO
2018,7,27,1544,2135,2105,2323,2255,33,28,30,MDW,IND,162,YES
2018,7,27,4177,812,715,1008,905,37,63,57,MDW,IND,162,YES
2018,7,27,4731,1923,1845,2120,2045,107,35,38,MDW,JAN,666,YES
2018,7,27,5610,805,740,953,940,211,13,25,MDW,LAS,1521,NO
2018,7,27,4996,1932,1925,2124,2125,216,-1,7,MDW,LAS,1521,NO
2018,7,27,304,1451,1430,1655,1630,233,25,21,MDW,LAS,1521,YES
2018,7,27,667,852,840,1115,1115,244,0,12,MDW,LAX,1750,NO
2018,7,27,1775,702,655,915,925,239,-10,7,MDW,LAX,1750,NO
2018,7,27,1899,1212,1140,1435,1415,251,20,32,MDW,LAX,1750,YES
2018,7,27,510,1443,1400,1712,1630,255,42,43,MDW,LAX,1750,YES
2018,7,27,958,1759,1735,2039,2010,256,29,24,MDW,LAX,1750,YES
2018,7,27,651,1528,1500,1713,1645,92,28,28,MDW,LIT,544,YES
2018,7,27,936,722,715,858,840,81,18,7,MDW,MCI,405,YES
2018,7,27,668,937,925,1111,1050,75,21,12,MDW,MCI,405,YES
2018,7,27,3941,2030,2005,2354,2335,129,19,25,MDW,MCO,989,YES
2018,7,27,3031,1811,1805,2109,2110,98,-1,6,MDW,MHT,838,NO
2018,7,27,4478,1213,1155,1453,1435,266,18,18,MDW,OAK,1844,YES
2018,7,27,1066,1647,1630,1942,1915,279,27,17,MDW,OAK,1844,YES
2018,7,27,4824,1350,1330,1623,1615,263,8,20,MDW,OAK,1844,NO
2018,7,27,557,1012,955,1135,1120,70,15,17,MDW,OMA,423,YES
2018,7,27,4206,715,700,840,825,68,15,15,MDW,OMA,423,YES
2018,7,27,507,2139,2115,2259,2240,68,19,24,MDW,OMA,423,YES
2018,7,27,4966,1333,1325,1642,1620,99,22,8,MDW,ORF,704,YES
2018,7,27,319,1728,1715,2033,2025,114,8,13,MDW,PHL,668,NO
2018,7,27,1859,2143,2135,27,25,92,2,8,MDW,PHL,668,NO
2018,7,27,2687,1527,1510,1808,1805,204,3,17,MDW,PHX,1444,NO
2018,7,27,1146,1753,1725,2039,2020,201,19,28,MDW,PHX,1444,YES
2018,7,27,1151,2113,2050,2326,2305,58,21,23,MDW,PIT,402,YES
2018,7,27,1449,1543,1515,1757,1730,59,27,28,MDW,PIT,402,YES
2018,7,28,477,1151,1115,1357,1330,54,27,36,MDW,PIT,402,YES
2018,7,28,22,1246,1210,1520,1455,85,25,36,MDW,RDU,632,YES
2018,7,28,189,2036,2020,2314,2300,89,14,16,MDW,RDU,632,NO
2018,7,28,324,1247,1240,1507,1505,247,2,7,MDW,SAN,1728,NO
2018,7,28,232,1444,1430,1708,1655,248,13,14,MDW,SAN,1728,NO
2018,7,28,1148,1841,1835,2106,2100,252,6,6,MDW,SAN,1728,NO
2018,7,28,1569,806,750,1105,1045,166,20,16,MDW,SAT,1036,YES
2018,7,28,2266,2112,2055,2314,2300,54,14,17,MDW,SDF,271,NO
2018,7,28,2340,2204,2000,12,2230,234,102,124,MDW,SEA,1733,YES
2018,7,28,548,1048,1040,1302,1310,235,-8,8,MDW,SEA,1733,NO
2018,7,28,1202,1927,1915,2217,2205,277,12,12,MDW,SFO,1855,NO
2018,7,28,925,1522,1305,1825,1555,288,150,137,MDW,SFO,1855,YES
2018,7,28,993,1137,950,1425,1240,269,105,107,MDW,SFO,1855,YES
2018,7,28,1062,933,925,1150,1155,186,-5,8,MDW,SLC,1258,NO
2018,7,28,1195,841,825,1105,1055,251,10,16,MDW,SMF,1790,NO
2018,7,28,1983,633,625,741,725,53,16,8,MDW,STL,251,YES
2018,7,28,2040,1757,1740,2129,2115,131,14,17,MDW,TPA,997,NO
2018,7,28,2199,2117,2050,37,20,131,17,27,MDW,TPA,997,YES
2018,7,28,2618,1050,1040,1416,1410,136,6,10,MDW,TPA,997,NO
2018,7,28,1761,1157,1150,1317,1325,70,-8,7,MHT,BWI,377,NO
2018,7,28,1899,800,645,1045,950,332,55,75,MHT,LAS,2356,YES
2018,7,28,4364,706,700,848,830,68,18,6,MHT,PHL,290,YES
2018,7,28,5307,1646,1635,2030,2030,328,0,11,MHT,PHX,2279,NO
2018,7,29,423,1129,1120,1235,1235,50,0,9,MSY,BHM,321,NO
2018,7,29,1053,838,825,1153,1140,124,13,13,MSY,BWI,998,NO
2018,7,29,44,1211,1205,1456,1445,86,11,6,MSY,FLL,673,NO
2018,7,29,2955,1405,1355,1524,1505,52,19,10,MSY,HOU,303,YES
2018,7,29,3321,952,945,1101,1055,52,6,7,MSY,HOU,303,NO
2018,7,29,3413,746,740,850,850,51,0,6,MSY,HOU,303,NO
2018,7,29,884,1916,1840,2019,1950,55,29,36,MSY,HOU,303,YES
2018,7,29,5319,1550,1540,1655,1650,53,5,10,MSY,HOU,303,NO
2018,7,29,471,1653,1635,1850,1835,217,15,18,MSY,LAS,1501,YES
2018,7,29,4773,1409,1400,1654,1640,79,14,9,MSY,MCO,550,NO
2018,7,29,5493,2039,2010,2312,2245,77,27,29,MSY,MCO,550,YES
2018,7,29,6509,1654,1645,1900,1855,108,5,9,MSY,MDW,825,NO
2018,7,29,3951,1333,1230,1559,1510,193,49,63,MSY,PHX,1301,YES
2018,7,29,5955,1641,1610,1857,1830,62,27,31,MSY,TPA,487,YES
2018,7,29,4735,1326,1240,1551,1505,72,46,46,MSY,TPA,487,YES
2018,7,29,2241,1130,1055,1430,1410,107,20,35,OAK,ABQ,889,YES
2018,7,29,5306,1929,1920,2238,2230,106,8,9,OAK,ABQ,889,NO
2018,7,29,5261,1140,1120,1759,1730,235,29,20,OAK,BNA,1959,YES
2018,7,29,3620,1032,1010,1254,1240,69,14,22,OAK,BOI,511,NO
2018,7,30,318,1944,1935,2217,2200,68,17,9,OAK,BOI,511,YES
2018,7,30,390,1635,1615,1737,1720,47,17,20,OAK,BUR,325,YES
2018,7,30,1230,1145,1135,1245,1240,45,5,10,OAK,BUR,325,NO
2018,7,30,1618,2031,2015,2131,2120,47,11,16,OAK,BUR,325,NO
2018,7,30,1619,1737,1705,1834,1810,45,24,32,OAK,BUR,325,YES
2018,7,30,952,1803,1750,1859,1855,44,4,13,OAK,BUR,325,NO
2018,7,30,1067,824,805,923,910,46,13,19,OAK,BUR,325,NO
2018,7,30,188,1318,1310,1624,1635,112,-11,8,OAK,DEN,957,NO
2018,7,30,4456,637,630,950,955,118,-5,7,OAK,DEN,957,NO
2018,7,30,5371,2000,1940,2151,2140,93,11,20,OAK,GEG,723,NO
2018,7,30,311,1546,1520,2124,2100,195,24,26,OAK,HOU,1642,YES
2018,7,30,1874,1255,1245,1409,1410,63,-1,10,OAK,LAS,407,NO
2018,7,30,1756,2012,1945,2131,2105,64,26,27,OAK,LAS,407,YES
2018,7,30,189,1211,1125,1338,1250,64,48,46,OAK,LAS,407,YES
2018,7,30,4823,1623,1540,1744,1705,63,39,43,OAK,LAS,407,YES
2018,7,30,884,1219,1200,1331,1315,52,16,19,OAK,LAX,337,YES
2018,7,30,1067,2008,2000,2140,2120,52,20,8,OAK,LAX,337,YES
2018,7,30,710,1515,1500,1622,1615,52,7,15,OAK,LAX,337,NO
2018,7,30,660,1745,1730,1855,1845,49,10,15,OAK,LAX,337,NO
2018,7,30,1815,1445,1400,1602,1515,53,47,45,OAK,LAX,337,YES
2018,7,30,1768,2124,2100,2236,2215,52,21,24,OAK,LAX,337,YES
2018,7,30,1757,1838,1830,1948,1945,54,3,8,OAK,LAX,337,NO
2018,7,30,2349,1828,1800,1940,1915,53,25,28,OAK,LAX,337,YES
2018,7,30,680,1914,1900,2022,2015,49,7,14,OAK,LAX,337,NO
2018,7,30,1600,811,755,1324,1320,175,4,16,OAK,MCI,1489,NO
2018,7,30,456,1349,1340,1854,1905,170,-11,9,OAK,MCI,1489,NO
2018,7,30,382,911,905,1500,1505,212,-5,6,OAK,MDW,1844,NO
2018,7,19,333,1443,1425,2050,2025,225,25,18,OAK,MDW,1844,YES
2018,7,31,1212,1740,1715,2328,2310,213,18,25,OAK,MDW,1844,YES
2018,7,31,2257,1714,1705,1830,1820,54,10,9,OAK,ONT,361,NO
2018,7,31,2418,1600,1540,1713,1655,53,18,20,OAK,ONT,361,YES
2018,7,31,29,2016,1940,2210,2120,96,50,36,OAK,PDX,543,YES
2018,7,31,479,1228,1215,1407,1355,79,12,13,OAK,PDX,543,NO
2018,7,31,550,1641,1635,1925,1930,89,-5,6,OAK,PHX,646,NO
2018,7,31,532,1327,1300,1609,1550,87,19,27,OAK,PHX,646,YES
2018,7,31,573,903,855,1140,1145,81,-5,8,OAK,PHX,646,NO
2018,7,31,700,1134,1125,1409,1415,83,-6,9,OAK,PHX,646,NO
2018,7,31,846,756,740,852,830,34,22,16,OAK,RNO,180,YES
2018,7,31,928,1012,955,1136,1120,63,16,17,OAK,SAN,446,YES
2018,7,31,733,1623,1550,1738,1715,58,23,33,OAK,SAN,446,YES
2018,7,31,1082,1442,1330,1616,1455,58,81,72,OAK,SAN,446,YES
2018,7,31,1144,1629,1620,1749,1745,64,4,9,OAK,SAN,446,NO
2018,7,31,1438,2022,2010,2141,2135,64,6,12,OAK,SAN,446,NO
2018,7,31,188,841,835,1000,1000,63,0,6,OAK,SAN,446,NO
2018,7,31,1637,1434,1415,1637,1615,96,22,19,OAK,SEA,671,YES
2018,7,31,1649,1154,1145,1350,1345,101,5,9,OAK,SEA,671,NO
2018,7,31,1829,1744,1735,1950,1935,109,15,9,OAK,SEA,671,YES
2018,7,31,2504,2108,2055,2300,2255,98,5,13,OAK,SEA,671,NO
2018,7,31,4217,1310,1300,1540,1540,80,0,10,OAK,SLC,588,NO
2018,7,31,5140,1040,1015,1314,1300,78,14,25,OAK,SLC,588,NO
2018,7,31,5339,1648,1640,1925,1920,79,5,8,OAK,SLC,588,NO
2018,7,31,1295,758,745,914,910,58,4,13,OAK,SNA,371,NO
2018,7,31,1144,1254,1245,1413,1405,67,8,9,OKC,HOU,419,NO
2018,7,31,2820,1642,1600,1809,1720,74,49,42,OKC,HOU,419,YES
2018,7,31,2851,1332,1305,1445,1430,120,15,27,OKC,PHX,833,YES
2018,7,31,2752,1730,1720,1837,1820,176,17,10,OMA,LAS,1099,YES
2018,7,31,2767,856,850,1009,1010,62,-1,6,OMA,MDW,423,NO
2018,7,31,2929,1204,1145,1352,1340,150,12,19,OMA,PHX,1037,NO
2018,7,31,3240,924,815,1050,915,50,95,69,ONT,LAS,197,YES
2018,7,31,3245,617,610,722,710,37,12,7,ONT,LAS,197,NO
2018,7,31,356,1731,1720,1853,1835,71,18,11,ONT,OAK,361,YES
2018,7,31,6225,924,910,1127,1120,49,7,14,ONT,PHX,325,NO
2018,7,31,1194,1025,950,1134,1100,62,34,35,ONT,SJC,333,YES
2018,7,31,4102,1401,1335,1517,1455,66,22,26,ONT,SMF,389,YES
2018,7,31,3933,949,855,1102,1015,61,47,54,ONT,SMF,389,YES
2018,7,31,4199,1904,1835,2058,2040,96,18,29,ORF,MCO,655,YES
2018,7,31,5397,1346,1320,1543,1525,45,18,26,PDX,BOI,344,YES
2018,7,31,5576,822,815,917,915,45,2,7,PDX,GEG,279,NO
2018,7,31,1216,1531,1525,1621,1620,41,1,6,PDX,GEG,279,NO
2018,7,1,334,2106,2050,2208,2150,44,18,16,PDX,GEG,279,YES
2018,7,2,5631,1513,1500,1715,1705,108,10,13,PDX,LAS,762,NO
2018,7,3,280,2104,2025,2233,2205,75,28,39,PDX,OAK,543,YES
2018,7,4,1180,1432,1425,1559,1605,75,-6,7,PDX,OAK,543,NO
2018,7,5,1202,1933,1925,2105,2110,83,-5,8,PDX,SJC,569,NO
2018,7,6,1290,2051,2045,2206,2210,64,-4,6,PDX,SMF,479,NO
2018,7,7,480,909,850,1144,1155,143,-11,19,PHL,FLL,992,NO
2018,7,8,5531,1806,1755,2036,2040,125,-4,11,PHL,MCO,861,NO
2018,7,9,64,2052,2045,2334,2330,128,4,7,PHL,MCO,861,NO
2018,7,10,1116,724,710,832,830,113,2,14,PHL,MDW,668,NO
2018,7,11,2341,1917,1905,2028,2030,105,-2,12,PHL,MDW,668,NO
2018,7,12,1582,1033,945,1139,1110,104,29,48,PHL,MDW,668,YES
2018,7,13,1707,1054,1045,1406,1425,294,-19,9,PHL,PHX,2075,NO
2018,7,14,4334,2152,2120,2303,2240,46,23,32,PHL,PIT,267,YES
2018,7,15,4547,626,615,731,730,45,1,11,PHL,PIT,267,NO
2018,7,16,5588,937,915,1049,1035,46,14,22,PHL,PIT,267,NO
2018,7,17,5549,2040,1955,2142,2100,39,42,45,PHL,PVD,238,YES
2018,7,18,6469,703,655,802,805,43,-3,8,PHL,PVD,238,NO
2018,7,19,350,2103,2045,2234,2220,55,14,18,PHL,RDU,336,NO
2018,7,20,765,727,715,831,815,49,16,12,PHX,ABQ,328,YES
2018,7,21,996,2302,2155,2400,2255,44,65,67,PHX,ABQ,328,YES
2018,7,22,4373,1458,1405,1555,1505,44,50,53,PHX,ABQ,328,YES
2018,7,23,2875,1456,1450,1604,1550,45,14,6,PHX,ABQ,328,NO
2018,7,24,955,1049,950,1151,1050,49,61,59,PHX,ABQ,328,YES
2018,7,25,3744,1606,1600,1907,1910,112,-3,6,PHX,AUS,872,NO
2018,7,26,1955,850,840,1200,1150,114,10,10,PHX,AUS,872,NO
2018,7,27,1683,2022,2005,21,15,168,6,17,PHX,BNA,1448,NO
2018,7,28,952,1612,1555,2013,2005,169,8,17,PHX,BNA,1448,NO
2018,7,29,1452,1009,950,1558,1600,211,-2,19,PHX,BUF,1912,NO
2018,7,30,363,1939,1750,2000,1810,74,110,109,PHX,BUR,369,YES
2018,7,31,1847,2117,2035,2252,2220,79,32,42,PHX,DEN,602,YES
2018,7,1,1762,1636,1615,1953,1940,125,13,21,PHX,HOU,1020,NO
2018,7,2,741,1622,1615,1625,1620,45,5,7,PHX,LAS,256,NO
2018,7,3,833,1622,1540,1637,1600,60,37,42,PHX,LAX,370,YES
2018,7,4,931,1622,1610,1639,1630,62,9,12,PHX,LAX,370,NO
2018,7,5,3303,1910,1900,2226,2230,125,-4,10,PHX,MCI,1044,NO
2018,7,6,5,1051,1025,1639,1625,211,14,26,PHX,MCO,1848,NO
2018,7,7,206,2039,2030,39,45,170,-6,9,PHX,MDW,1444,NO
2018,7,8,1170,1203,1145,1834,1830,250,4,18,PHX,MHT,2279,NO
2018,7,9,1209,1225,1215,1610,1605,151,5,10,PHX,MSY,1301,NO
2018,7,10,1482,2206,2150,2255,2250,99,5,16,PHX,OAK,646,NO
2018,7,11,492,2042,2025,2334,2330,102,4,17,PHX,OKC,833,NO
2018,7,12,194,1317,1235,1619,1540,106,39,42,PHX,OKC,833,YES
2018,7,13,1302,2031,2015,2349,2340,124,9,16,PHX,OMA,1037,NO
2018,7,14,1525,1602,1550,1603,1555,51,8,12,PHX,ONT,325,NO
2018,7,15,2262,843,835,1043,1040,163,3,8,PHX,PDX,1009,NO
2018,7,16,2380,1626,1600,2230,2220,232,10,26,PHX,PHL,2075,NO
2018,7,17,2437,943,920,1606,1605,252,1,23,PHX,PVD,2277,NO
2018,7,18,308,2055,2045,2055,2050,50,5,10,PHX,SAN,304,NO
2018,7,19,538,927,910,1222,1210,105,12,17,PHX,SAT,843,NO
2018,7,20,571,2038,2025,2327,2325,102,2,13,PHX,SAT,843,NO
2018,7,21,773,1640,1615,1942,1915,103,27,25,PHX,SAT,843,YES
2018,7,22,1371,1158,1150,1710,1705,172,5,8,PHX,SDF,1506,NO
2018,7,23,1973,1421,1415,1515,1510,104,5,6,PHX,SJC,621,NO
2018,7,24,2253,731,625,827,730,102,57,66,PHX,SJC,621,YES
2018,7,25,2462,1104,1055,1237,1235,80,2,9,PHX,SLC,507,NO
2018,7,26,1505,2241,2120,10,2250,75,80,81,PHX,SLC,507,YES
2018,7,27,1805,1801,1655,1933,1830,74,63,66,PHX,SLC,507,YES
2018,7,28,5214,1509,1500,1610,1600,108,10,9,PHX,SMF,647,NO
2018,7,29,5411,2141,2135,2150,2150,55,0,6,PHX,SNA,338,NO
2018,7,30,5269,1459,1450,1850,1845,156,5,9,PHX,STL,1262,NO
2018,7,31,256,718,705,1059,1055,145,4,13,PHX,STL,1262,NO
2018,7,1,662,1004,945,1542,1540,206,2,19,PHX,TPA,1788,NO
2018,7,2,2917,1816,1755,1837,1830,68,7,21,PIT,MDW,402,NO
2018,7,3,3132,1102,1055,1159,1205,44,-6,7,PIT,PHL,267,NO
2018,7,4,3326,820,740,1118,1110,168,8,40,PVD,FLL,1188,NO
2018,7,5,3412,736,730,1026,1040,336,-14,6,PVD,LAS,2363,NO
2018,7,6,3469,732,720,1029,1030,151,-1,12,PVD,MCO,1073,NO
2018,7,7,5364,1736,1705,2024,2010,152,14,31,PVD,MCO,1073,NO
2018,7,8,4498,2011,2005,2112,2125,48,-13,6,PVD,PHL,238,NO
2018,7,9,5231,945,825,1017,900,72,77,80,RDU,BNA,443,YES
2018,7,10,6609,2115,2105,2216,2200,45,16,10,RDU,BWI,255,YES
2018,7,11,5146,1539,1520,1631,1620,44,11,19,RDU,BWI,255,NO
2018,7,12,6284,923,900,1019,1000,40,19,23,RDU,BWI,255,YES
2018,7,13,33,910,830,1039,1015,78,24,40,RDU,MCO,534,YES
2018,7,14,4628,955,940,1054,1045,97,9,15,RDU,MDW,632,NO
2018,7,15,450,2104,2040,2209,2155,55,14,24,RDU,PHL,336,NO
2018,7,16,1061,1707,1700,1820,1825,59,-5,7,RDU,PHL,336,NO
2018,7,17,1257,1824,1815,2025,2020,48,5,9,RNO,BOI,335,NO
2018,7,18,1451,813,800,1015,1005,51,10,13,RNO,BOI,335,NO
2018,7,19,4589,1324,1255,1430,1410,54,20,29,RNO,LAS,345,YES
2018,7,20,4347,1410,1340,1512,1455,51,17,30,RNO,LAS,345,YES
2018,7,21,5585,915,855,1028,1005,58,23,20,RNO,LAS,345,YES
2018,7,22,418,1111,1050,1641,1640,198,1,21,RNO,MDW,1680,NO
2018,7,23,1598,1319,1210,1422,1305,51,77,69,RNO,OAK,180,YES
2018,7,24,83,1205,1125,1328,1255,74,33,40,RNO,PDX,444,YES
2018,7,25,813,936,930,1211,1210,84,1,6,RNO,PHX,601,NO
2018,7,26,934,1546,1530,1727,1720,89,7,16,RNO,SEA,564,NO
2018,7,27,1318,1717,1710,1826,1810,54,16,7,RNO,SJC,188,YES
2018,7,28,1982,1402,1240,1614,1500,63,74,82,RNO,SLC,422,YES
2018,7,29,5904,1351,1345,1623,1625,79,-2,6,SAN,ABQ,628,NO
2018,7,30,6177,1009,955,1250,1240,81,10,14,SAN,ABQ,628,NO
2018,7,31,4335,1648,1520,1756,1630,52,86,88,SAN,LAS,258,YES
2018,7,1,5798,931,920,1047,1030,58,17,11,SAN,LAS,258,YES
2018,7,2,6397,1737,1725,1852,1835,57,17,12,SAN,LAS,258,YES
2018,7,3,4591,1602,1555,1704,1705,53,-1,7,SAN,LAS,258,NO
2018,7,4,836,2039,2030,2137,2140,46,-3,9,SAN,LAS,258,NO
2018,7,5,889,1910,1900,2026,2010,50,16,10,SAN,LAS,258,YES
2018,7,6,1891,2127,2120,2225,2230,47,-5,7,SAN,LAS,258,NO
2018,7,7,1893,1210,1200,1313,1315,49,-2,10,SAN,LAS,258,NO
2018,7,8,1927,1855,1835,2351,2335,156,16,20,SAN,MCI,1333,YES
2018,7,9,2052,1705,1610,2245,2200,208,45,55,SAN,MDW,1728,YES
2018,7,10,2073,931,925,1102,1055,79,7,6,SAN,OAK,446,NO
2018,7,11,2097,1752,1740,1926,1910,80,16,12,SAN,OAK,446,YES
2018,7,12,866,1201,1145,1402,1355,47,7,16,SAN,PHX,304,NO
2018,7,13,5625,1533,1415,1734,1625,48,69,78,SAN,PHX,304,YES
